"GeneName"	"log2FC"	"pvalue"	"padj"
"RAB11FIP1"	"1.2586888555498"	"0.00243415399131428"	"0.0850736819964339"
"RAB15"	"1.29140443881483"	"0.000133385317314234"	"0.0159871267897431"
"RABL6"	"0.679015062650045"	"0.00699606345424511"	"0.151525345571395"
"RAPGEFL1"	"1.87635629718019"	"6.86158727129503e-10"	"2.38290778810534e-06"
"RBBP8NL"	"1.48011585992977"	"3.76041458769932e-05"	"0.00763121553910208"
"RBMS1"	"-1.28863953258564"	"0.00212224199158008"	"0.0794817679254453"
"RBP1"	"2.0612443527011"	"0.00031411677923657"	"0.0262471949952009"
"REEP2"	"-1.15315926300778"	"0.00247224711247691"	"0.0857890817492225"
"RELL1"	"-0.987094893743582"	"8.10255402872553e-06"	"0.00340227940323327"
"REN"	"2.34319934268665"	"0.00368026174740589"	"0.104762564040409"
"RENBP"	"-1.35763711046023"	"0.0028902542330494"	"0.0915999464993137"
"REPIN1"	"0.741883238577795"	"0.00660568533821018"	"0.145108742581343"
"RETNLB"	"1.57139064382471"	"0.00200000294047275"	"0.0783926386200255"
"RGP1"	"-0.354735575241082"	"0.0100766042868032"	"0.184624316553758"
"RGS19"	"-1.46443430353623"	"8.06961990186639e-05"	"0.0115829690761857"
"RGS2"	"-1.87737567026247"	"0.00260491053446604"	"0.0868388898714659"
"RHEB"	"-0.729226706184437"	"0.00338188380635198"	"0.099697081238758"
"RHOV"	"1.01910192301008"	"0.00280331518680521"	"0.0897488846829089"
"RIPPLY3"	"1.2176249402653"	"0.0013826866463931"	"0.0649369108446802"
"RNASE1"	"3.0840163859136"	"8.67646627282796e-06"	"0.00345484142866564"
"RNASE6"	"1.61417303539886"	"0.000575236096727791"	"0.0402484231086724"
"RNF186"	"1.5783431899562"	"7.28544127963927e-06"	"0.0033950156363119"
"RNFT2"	"-1.0342475649282"	"0.000342611876842788"	"0.0281747884603657"
"ROGDI"	"-1.16516857163087"	"0.0058820318254257"	"0.135050592020997"
"ROR1"	"-1.53974817308055"	"0.00143560641437374"	"0.0649369108446802"
"RPS4Y1"	"6.21306256129618"	"4.47471514656509e-12"	"5.6300865974082e-08"
"RPS6KA1"	"0.977222942063278"	"2.13395914615256e-05"	"0.00479454892444491"
"RPUSD2"	"0.790427014443008"	"0.00526412176659617"	"0.12688348671899"
"RRAGB"	"-0.925846182494545"	"0.0115517797841136"	"0.19630150075059"
"RRBP1"	"0.9046321873283"	"0.00110588454504858"	"0.0570255710893494"
"RRP1"	"0.641327964260295"	"0.0112145723504581"	"0.194087688189083"
"RRP7A"	"1.22307782059304"	"0.000100575121420802"	"0.0133203808180688"
"RSPH1"	"1.23839557272713"	"0.0108724681109896"	"0.191325026255204"
"RUNX3"	"1.59362773667463"	"0.000742823208867938"	"0.0455825663381387"
"RUSC1"	"0.577023111412366"	"0.011964170197361"	"0.198592598183635"
"S100A2"	"-0.966433603202254"	"0.00132181460722603"	"0.0634773717103737"
"S100A3"	"-2.57942901865448"	"1.45595266983272e-05"	"0.0040117145653171"
"S100A4"	"-3.87229555366883"	"8.00435041940478e-05"	"0.0115829690761857"
"SACS"	"-0.879010613547171"	"0.000948111117222685"	"0.0518658003343297"
"SAMD5"	"1.87343092410576"	"0.00203367950065147"	"0.0786086068053663"
"SAMD8"	"-0.617154328283672"	"0.00152049651020496"	"0.0668912136062897"
"SCAP"	"0.824026447038277"	"0.00223523766143776"	"0.0819934701347227"
"SCEL"	"0.965496639632269"	"0.010994299567199"	"0.192392596876909"
"SCG2"	"-3.95992464152555"	"1.46668947706713e-05"	"0.0040117145653171"
"SCNN1D"	"-0.724420206893779"	"0.00926860967236979"	"0.176961527917689"
"SDHA"	"0.816048035701399"	"1.65346085376788e-05"	"0.00428142998802959"
"SEC61A2"	"-0.678178674929732"	"0.00199099497841053"	"0.0782834338073789"
"SEMG1"	"0.931601813666126"	"0.00907985148243466"	"0.173885374964982"
"SENP5"	"-0.558027445151322"	"0.00421643919545629"	"0.113357346062459"
"SERPINB6"	"1.29114382818048"	"0.000871706434680173"	"0.0494045511763331"
"SFTA2"	"1.83621946406244"	"0.000252612716271502"	"0.0237345593645923"
"SH3BGRL"	"-1.55266913623959"	"0.00974130333497561"	"0.181847297567749"
"SH3RF1"	"-0.79264061801202"	"0.000960957464865084"	"0.0523409819174566"
"SH3RF2"	"0.829093640422337"	"0.0101809228629688"	"0.184920516651671"
"SHC4"	"-1.89600352431159"	"0.000892196283028514"	"0.0498157044156936"
"SIDT1"	"1.63893668018947"	"0.000681812236190612"	"0.0444342104581006"
"SIM2"	"0.795304571684712"	"0.00745652023231192"	"0.157134096424532"
"SIX4"	"-1.57471954652578"	"4.05383649198734e-06"	"0.00221762481487759"
"SKIDA1"	"-1.09648189105068"	"0.00319086806062595"	"0.0964207771539048"
"SLAIN1"	"-1.69855370141263"	"0.00139171443629067"	"0.0649369108446802"
"SLC12A2"	"1.25194292575831"	"0.00380867727400705"	"0.107687140363049"
"SLC16A2"	"-1.01086045904525"	"0.00100007016249008"	"0.0540037887744645"
"SLC16A3"	"-1.7040696572997"	"0.00856501277104446"	"0.16733694205789"
"SLC19A1"	"0.619617397708276"	"0.00752642346084095"	"0.15756648915857"
"SLC1A4"	"0.79792552214551"	"0.0110183094420195"	"0.192531433414205"
"SLC25A1"	"0.858880125222847"	"0.00891769201552342"	"0.171563304188556"
"SLC25A39"	"0.565576368018113"	"0.00813477560834878"	"0.163713747481043"
"SLC26A6"	"1.32434939582506"	"1.09958951093813e-05"	"0.00361578639484634"
"SLC27A2"	"1.46998197561482"	"1.78593997068236e-05"	"0.00440601896296578"
"SLC27A3"	"0.859587700635213"	"0.00580540309828271"	"0.133965024596696"
"SLC27A4"	"0.580727238516436"	"0.0103683731515941"	"0.186759114992944"
